lat,long,elev
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
